"name","assignment","length","begin","end","species","species.score","type","type.support","subtype","subtype.support"
"Thailand|Bangkok|MZ636771|DV2C-TM19-11|Dengue_2|E|External|2019-11-19|2019.88219178082","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636772|DV2C-TM19-16|Dengue_2|E|External|2019-11-19|2019.88219178082","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636773|DV2C-TM19-19|Dengue_2|E|External|2019-11-20|2019.88493150685","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636774|DV2C-TM19-23|Dengue_2|E|External|2019-11-21|2019.88767123288","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636775|DV2C-TM19-29|Dengue_2|E|External|2019-11-25|2019.89863013699","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636776|DV2C-TM19-31|Dengue_2|E|External|2019-11-26|2019.90136986301","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636777|DV2C-TM19-32|Dengue_2|E|External|2019-11-26|2019.90136986301","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636778|DV2C-TM19-35|Dengue_2|E|External|2019-11-27|2019.90410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636779|DV2C-TM19-42|Dengue_2|E|External|2019-12-01|2019.91506849315","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636780|DV2A-TM19-43|Dengue_2|E|External|2019-12-03|2019.92054794521","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636781|DV2C-TM19-46|Dengue_2|E|External|2019-12-05|2019.92602739726","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636782|DV2A-TM19-63|Dengue_2|E|External|2019-12-16|2019.95616438356","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636783|DV2C-TM19-73|Dengue_2|E|External|2019-12-28|2019.98904109589","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636784|DV2C-TM19-81|Dengue_2|E|External|2019-12-31|2019.99726027397","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636785|DV2C-TM20-11|Dengue_2|E|External|2020-01-12|2020.0301369863","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636786|DV2A-TM20-33|Dengue_2|E|External|2020-07-27|2020.56712328767","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636787|DV2C-TM20-36|Dengue_2|E|External|2020-08-03|2020.58630136986","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636788|DV2C-TM20-37|Dengue_2|E|External|2020-08-08|2020.6","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636789|DV2A-TM20-43|Dengue_2|E|External|2020-08-16|2020.62191780822","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636790|DV2C-TM20-55|Dengue_2|E|External|2020-08-29|2020.65753424658","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636791|DV2C-TM20-56|Dengue_2|E|External|2020-08-31|2020.66301369863","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636792|DV2C-TM20-65|Dengue_2|E|External|2020-09-22|2020.72328767123","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636793|DV2C-TM20-74|Dengue_2|E|External|2020-10-03|2020.75342465753","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636794|DV2A-TM20-83|Dengue_2|E|External|2020-10-09|2020.7698630137","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636795|DV2A-TM20-89|Dengue_2|E|External|2020-10-20|2020.8","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636796|DV2C-TM20-93|Dengue_2|E|External|2020-10-26|2020.81643835616","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636797|DV2A-TM20-94|Dengue_2|E|External|2020-10-30|2020.82739726027","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636798|DV2A-TM20-96|Dengue_2|E|External|2020-11-03|2020.83835616438","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636799|DV2A-TM20-101|Dengue_2|E|External|2020-11-13|2020.86575342466","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636801|DV2A-TM19-13|Dengue_2|WG|External|2019-11-19|2019.88219178082","2V",10711,13,10723,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|Bangkok|MZ636802|DV2C-TM19-26|Dengue_2|WG|External|2019-11-24|2019.89589041096","2II",10711,13,10723,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636803|DV2C-TM19-37|Dengue_2|WG|External|2019-11-28|2019.90684931507","2II",10711,13,10723,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636804|DV2C-TM19-41|Dengue_2|WG|External|2019-11-30|2019.91232876712","2II",10711,13,10723,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|Bangkok|MZ636805|DV2C-TM19-80|Dengue_2|WG|External|2019-12-30|2019.99452054795","2II",10711,13,10723,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"India|NA|MZ312931|FT_AJ_34_S73_R3_DENV2_Cosmopolitan_India|Dengue_2|WG|External|2017-10-09|2017.7698630137","Unassigned",10591,1,10591,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Xi_Shuang_Ban_Na,Yunnan|MT754366|YN2|Dengue_2|WG|External|2019-10-24|2019.81095890411","2V",10648,1,10648,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"China|Xi_Shuang_Ban_Na,Yunnan|MT754367|YN3|Dengue_2|WG|External|2019-10-24|2019.81095890411","2II",10648,1,10648,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Xi_Shuang_Ban_Na,Yunnan|MT754368|YN7|Dengue_2|WG|External|2019-10-24|2019.81095890411","2II",10648,1,10648,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Xi_Shuang_Ban_Na,Yunnan|MT754369|YN19|Dengue_2|WG|External|2019-10-24|2019.81095890411","2II",10648,1,10648,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Xi_Shuang_Ban_Na,Yunnan|MT754370|MY1|Dengue_2|WG|External|2019-10-24|2019.81095890411","2II",10648,1,10648,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Xi_Shuang_Ban_Na,Yunnan|MT754371|MY4|Dengue_2|WG|External|2019-10-24|2019.81095890411","2II",10648,1,10648,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Xi_Shuang_Ban_Na,Yunnan|MT754372|MY10|Dengue_2|WG|External|2019-10-24|2019.81095890411","2V",10648,1,10648,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Nepal|NA|MW730814|SeqB64_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10581,28,10608,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730815|B156_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730816|SeqB63_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10580,28,10607,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730817|SeqB151_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10580,28,10607,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730818|SeqB158_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730819|SeqB81_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730820|SeqB97_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730821|SeqB159_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730822|SeqB157_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730823|SeqB80_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730824|SeqB121_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730825|SeqB107_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730826|SeqB62_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730827|SeqB160_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730828|SeqL15_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730829|SeqL21_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730830|SeqL10_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730831|SeqL13_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730832|SeqB86_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10583,28,10610,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730833|SeqL3_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10583,28,10610,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Nepal|NA|MW730834|SeqD30_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","Unassigned",10580,28,10607,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Nepal|NA|MW730835|SeqD24_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","Unassigned",10584,28,10611,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Nepal|NA|MW730836|SeqD3_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","Unassigned",10580,28,10607,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Nepal|NA|MW730837|SeqD13_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","Unassigned",10584,28,10611,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Nepal|NA|MW730838|SeqD17_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","Unassigned",10584,28,10611,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Nepal|NA|MW730839|SeqB102_DENV2_CONSENSUS|Dengue_2|WG|External|2017-07-15|2017.53424657534","2II",10584,28,10611,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|Malinau|MW648216|MLN-001|Dengue_2|E|External|2018-09-12|2018.69589041096","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|Malinau|MW648217|MLN-005|Dengue_2|E|External|2018-09-12|2018.69589041096","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|Malinau|MW648218|MLN-006|Dengue_2|E|External|2018-09-12|2018.69589041096","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Malinau|MW648219|MLN-010|Dengue_2|E|External|2018-09-12|2018.69589041096","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Malinau|MW648220|MLN-012|Dengue_2|E|External|2018-09-12|2018.69589041096","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Malinau|MW648221|MLN-014|Dengue_2|E|External|2018-10-02|2018.75068493151","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Malinau|MW648222|MLN-017|Dengue_2|E|External|2018-10-02|2018.75068493151","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|Malinau|MW648223|MLN-024|Dengue_2|E|External|2018-10-12|2018.77808219178","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Malinau|MW648224|MLN-027|Dengue_2|E|External|2018-10-12|2018.77808219178","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Malinau|MW648225|MLN-028|Dengue_2|E|External|2018-10-12|2018.77808219178","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Malinau|MW648226|MLN-032|Dengue_2|E|External|2018-10-13|2018.78082191781","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Tarakan|MW648227|TRK-057|Dengue_2|E|External|2019-01-29|2019.07671232877","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Tarakan|MW648228|TRK-068|Dengue_2|E|External|2019-02-01|2019.08493150685","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Tarakan|MW648229|TRK-167|Dengue_2|E|External|2018-11-24|2018.89589041096","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|Bhopal|MZ841823|AKY_97|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",319,208,526,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",98,NA,NA
"India|Bhopal|MZ841824|AKY_58|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",392,253,644,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"India|Bhopal|MZ841825|AKY_46|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",428,217,644,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"India|Bhopal|MZ841826|AKY_61|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",410,235,644,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",99,NA,NA
"India|Bhopal|MZ841827|AKY_76|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",392,253,644,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"India|Bhopal|MZ841828|AKY_79|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",428,217,644,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",99,NA,NA
"India|Bhopal|MZ841829|AKY_85|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",411,232,642,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",99,NA,NA
"India|Bhopal|MZ841830|AKY_94|Dengue_2|E|External|2019-10-06|2019.76164383562","2II",446,190,635,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Myanmar|Yangon|MW788981|YCH_D2_1_18consensus|Dengue_2|WG|External|2018-09-15|2018.70410958904","2V",10570,8,10576,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Myanmar|Yangon|MW788982|YGH_D2_2_18consensus|Dengue_2|WG|External|2018-08-15|2018.61917808219","2V",10548,8,10554,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Myanmar|Yangon|MW788983|YCH_D2_6_19consensus|Dengue_2|WG|External|2019-09-15|2019.70410958904","2V",10594,8,10601,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Myanmar|Yangon|MW788984|YCH_D2_5_19consensus|Dengue_2|WG|External|2019-06-15|2019.45205479452","2V",10594,8,10601,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Myanmar|Yangon|MW788985|YCH_D2_7_19consensus|Dengue_2|WG|External|2019-09-15|2019.70410958904","2V",10594,8,10601,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Myanmar|Yangon|MW788986|YCH_D2_3_19consensus|Dengue_2|WG|External|2019-01-15|2019.03835616438","2V",10516,74,10589,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Myanmar|Yangon|MW788987|YCH_D2_4_19consensus|Dengue_2|WG|External|2019-06-15|2019.45205479452","2V",10596,8,10601,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Thailand|NA|MZ520904|HCBD2106|Dengue_2|E|External|2016-09-03|2016.67123287671","2II",606,1929,2534,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|NA|MZ520906|HCBD216|Dengue_2|E|External|2015-08-10|2015.60547945205","Unassigned",1470,937,2406,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Thailand|NA|MZ520907|HCBD217|Dengue_2|E|External|2015-08-25|2015.64657534247","Unassigned",1398,937,2334,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|NA|MZ520908|HCBD2216|Dengue_2|E|External|2016-07-12|2016.52602739726","2II",1406,937,2342,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Myanmar|NA|MZ520909|HCBD223|Dengue_2|E|External|2013-10-31|2013.8301369863","2V",1400,937,2336,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Indonesia|NA|MZ520910|HCBD225|Dengue_2|E|External|2014-04-07|2014.26301369863","2II",1400,937,2336,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|NA|MZ520911|HCBD228|Dengue_2|E|External|2014-07-15|2014.53424657534","2II",821,1223,2043,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|NA|MZ520912|HCBD229|Dengue_2|E|External|2017-07-15|2017.53424657534","2V",600,1942,2541,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Sri_Lanka|NA|MZ520913|HCBD2290|Dengue_2|E|External|2017-10-25|2017.81369863014","2II",1470,937,2406,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Thailand|NA|MZ520916|HCBD2353|Dengue_2|E|External|2018-06-13|2018.44657534247","2II",497,2041,2537,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Philippines|NA|MZ520917|HCBD239|Dengue_2|E|External|2014-11-14|2014.86849315069","Unassigned",1397,937,2333,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Philippines|NA|MZ520918|HCBD240|Dengue_2|E|External|2014-11-14|2014.86849315069","Unassigned",1470,937,2406,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Philippines|NA|MZ520919|HCBD241|Dengue_2|E|External|2015-09-07|2015.68219178082","Unassigned",1396,937,2332,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|NA|MZ520921|HCBD243|Dengue_2|E|External|2016-03-29|2016.23835616438","2II",1404,937,2340,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"India|NA|MZ520924|HCBD245|Dengue_2|E|External|2016-05-20|2016.38082191781","Unassigned",1390,937,2326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Thailand|NA|MZ520926|HCBD247|Dengue_2|E|External|2016-03-31|2016.24383561644","Unassigned",1396,937,2332,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Thailand|NA|MZ520927|HCBD2663|Dengue_2|E|External|2015-09-01|2015.66575342466","2V",1368,937,2304,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
